ID,Name,Country,Notes
54886919,Norrlandsporten,Sweden,Forecast Only
54888655,Nya Dundret,Sweden,Forecast Only
54886921,Nybroberget,Sweden,Forecast Only
54883624,Orsa,Sweden,
888033,Riksgransen,Sweden,
54883629,Romme,Sweden,
54883631,Safsen,Sweden,
512002,Salen,Sweden,
54888515,Skellefteå,Sweden,Forecast Only
54886933,Skovde,Sweden,Forecast Only
54886935,Skule,Sweden,Forecast Only
54886939,Stenkallegarden,Sweden,Forecast Only
54886943,Storhogna,Sweden,Forecast Only
54886945,Storklinten,Sweden,Forecast Only
54886947,Storlien,Sweden,Forecast Only
54886949,Storstenshojden,Sweden,Forecast Only
54888633,Storuman  Stenseleberget,Sweden,Forecast Only
54883661,Stoten,Sweden,
54886951,Sundsvall,Sweden,Forecast Only
54883643,Sunne,Sweden,
54888615,Svanstein,Sweden,Forecast Only
54883644,Sydalpin - Kungsbygget,Sweden,
54883659,Tandadalen,Sweden,
54886953,Tarnaby,Sweden,Forecast Only
54888677,Tänndalen,Sweden,Forecast Only
54886955,Trillevallen,Sweden,Forecast Only
54883646,Ulricehamn,Sweden,
54886957,Valfjallet,Sweden,Forecast Only
54883650,Vallasen,Sweden,
54883664,Vangabjerget,Sweden,
54883826,Vemdalen,Sweden,
54883663,Vildmarksporten,Sweden,
54886959,Vindeln,Sweden,Forecast Only
54886963,Wasa Alpin,Sweden,Forecast Only
54886965,Abbaye,Switzerland,Forecast Only
13001,Adelboden,Switzerland,
54886967,Aeschi Bei Spiez,Switzerland,Forecast Only
54886969,Airolo,Switzerland,Forecast Only
300,Alpes Fribourgeoises,Switzerland,
54886971,Alt St Johann,Switzerland,Forecast Only
54886973,Amden,Switzerland,Forecast Only
13002,Andermatt,Switzerland,
54883566,Anzere,Switzerland,
54886975,Appenzell,Switzerland,Forecast Only
54883670,Arolla,Switzerland,Forecast Only
13003,Arosa,Switzerland,
54886977,Avers / Cresta,Switzerland,Forecast Only
54886979,Bad Ragaz,Switzerland,Forecast Only
54886981,Balmberg,Switzerland,Forecast Only
54883935,Beatenberg,Switzerland,Forecast Only
54886983,Beckenried,Switzerland,Forecast Only
54886985,Belalp,Switzerland,Forecast Only
54883936,Bellwald,Switzerland,Forecast Only
54886987,Bergun,Switzerland,Forecast Only
54883937,Bettmeralp,Switzerland,Forecast Only
54886989,Biberegg,Switzerland,Forecast Only
54886993,Boltigen,Switzerland,Forecast Only
54886995,Bosco Gurin,Switzerland,Forecast Only
54886997,Bourg - St - Pierre,Switzerland,Forecast Only
278,Braunwald,Switzerland,
54886999,Brchen,Switzerland,Forecast Only
54887001,Brglen,Switzerland,Forecast Only
54887003,Brienz Axalp,Switzerland,Forecast Only
54887005,Brig,Switzerland,Forecast Only
54887007,Brigels,Switzerland,Forecast Only
54883683,Bruson,Switzerland,Forecast Only
54887009,Brusti,Switzerland,Forecast Only
54887011,Bugnenets - Savagnieres,Switzerland,Forecast Only
54887013,Bulle,Switzerland,Forecast Only
54887015,Bumbach Schangnau,Switzerland,Forecast Only
54887017,Burchen,Switzerland,Forecast Only
54887019,Burglen,Switzerland,Forecast Only
54887021,Campo Blenio,Switzerland,Forecast Only
54887023,Cardada - Cimetta,Switzerland,Forecast Only
54887025,Cari,Switzerland,Forecast Only
54883938,Celerina,Switzerland,Forecast Only
54887027,Cernier et Val de Ruz,Switzerland,Forecast Only
13004,Champery,Switzerland,
54887029,Champex-Lac,Switzerland,Forecast Only
54883939,Champoussin,Switzerland,Forecast Only
305,Chandolin,Switzerland,
54883690,Charmey,Switzerland,Forecast Only
13005,Chateaux-d'Oex,Switzerland,
54887031,Chur,Switzerland,Forecast Only
54883940,Churwalden,Switzerland,Forecast Only
13032,Crans Montana,Switzerland,
54887035,Cret - du - Puy - Le Paquier,Switzerland,Forecast Only
13006,Davos,Switzerland,
54887037,Degersheim,Switzerland,Forecast Only
54887039,Dent-de-Vaulion,Switzerland,Forecast Only
54887041,Diemtigtal,Switzerland,Forecast Only
13007,Disentis Sedrun,Switzerland,
54887043,Ebenalp,Switzerland,Forecast Only
54887045,Ebnat - Kappel,Switzerland,Forecast Only
54887047,Eggberge,Switzerland,Forecast Only
54887049,Eggiwil,Switzerland,Forecast Only
54887051,Einsiedeln,Switzerland,Forecast Only
54887053,Eischoll,Switzerland,Forecast Only
54887055,Elm,Switzerland,Forecast Only
54887057,Emmetten,Switzerland,Forecast Only
13008,Engelberg,Switzerland,
54887059,Engelberg Titlis,Switzerland,Forecast Only
54887063,Erelenbach,Switzerland,Forecast Only
54887065,Eriz,Switzerland,Forecast Only
54888517,Ernen,Switzerland,Forecast Only
307,Evolene,Switzerland,
54887067,Fideris,Switzerland,Forecast Only
54883941,Fiesch / Fiescheralp,Switzerland,Forecast Only
54887069,Filzbach,Switzerland,Forecast Only
54887071,Fleurier et Val de Travers,Switzerland,Forecast Only
54883701,Flims,Switzerland,Forecast Only
13014,Flims Laax,Switzerland,
54887073,Flond / Surcuolm,Switzerland,Forecast Only
282,Flumserberg,Switzerland,
54887075,Frutigen,Switzerland,Forecast Only
54887077,Gibloux,Switzerland,Forecast Only
54887079,Giswil,Switzerland,Forecast Only
54887081,Gluringen,Switzerland,Forecast Only
54887083,Gommiswald,Switzerland,Forecast Only
308,Grachen,Switzerland,
54887085,Grand St Bernard,Switzerland,Forecast Only
309,Grimentz,Switzerland,
13010,Grindelwald,Switzerland,
54887087,Grusch,Switzerland,Forecast Only
54887089,Gryon,Switzerland,Forecast Only
13011,Gstaad,Switzerland,
54887093,Gurnigelbad - Ruti bei Riggisberg,Switzerland,Forecast Only
54887095,Gurten,Switzerland,Forecast Only
54887097,Habkern bei Interlaken,Switzerland,Forecast Only
54887099,Handgruobi,Switzerland,Forecast Only
54887101,Heiden,Switzerland,Forecast Only
54887105,Hemberg,Switzerland,Forecast Only
54887107,Ibergeregg,Switzerland,Forecast Only
54883942,Interlarken,Switzerland,Forecast Only
54887109,Jaun,Switzerland,Forecast Only
54887111,Jeizinen,Switzerland,Forecast Only
310,Kandersteg,Switzerland,
54887113,Kiental,Switzerland,Forecast Only
13013,Klosters,Switzerland,
54887115,Kronberg,Switzerland,Forecast Only
54887117,Krummenau - Wolzenalp,Switzerland,Forecast Only
54887161,L'Orient,Switzerland,Forecast Only
54887119,La - Punt - Chamues  CH,Switzerland,Forecast Only
54887121,La Chaux-de-Fonds,Switzerland,Forecast Only
54887123,La Fouly,Switzerland,Forecast Only
54887125,La Robella,Switzerland,Forecast Only
54887127,La Roche / La Berra,Switzerland,Forecast Only
54887129,La Sage,Switzerland,Forecast Only
54883607,La Tzoumaz,Switzerland,
54887131,La Vue Des Alpes,Switzerland,Forecast Only
54887133,Laax,Switzerland,Forecast Only
54883943,Lauterbrunnen,Switzerland,Forecast Only
54887135,Le Brassus,Switzerland,Forecast Only
54887137,Le Chable,Switzerland,Forecast Only
284,Lenk,Switzerland,
54887141,Lenzerheide,Switzerland,Forecast Only
13015,Lenzerheide Valbella,Switzerland,
54887145,Les Bivio,Switzerland,Forecast Only
54887147,Les Breuleux,Switzerland,Forecast Only
54883736,Les Crosets,Switzerland,Forecast Only
13016,Les Diablerets,Switzerland,
54887149,Les Genevez,Switzerland,Forecast Only
54883738,Les Mosses,Switzerland,Forecast Only
54887151,Les Paccots / Chatel St Denis,Switzerland,Forecast Only
54887153,Les Pleiades,Switzerland,Forecast Only
54887155,Les Pres d'Orvin,Switzerland,Forecast Only
13033,Leukerbad,Switzerland,
13017,Leysin,Switzerland,
54887159,Liddes,Switzerland,Forecast Only
54887163,Lotschental,Switzerland,Forecast Only
54887165,Lungern / Schonbuel,Switzerland,Forecast Only
54887167,Maloja,Switzerland,Forecast Only
54887169,Marbach,Switzerland,Forecast Only
54887171,Mayens - de - Bruson,Switzerland,Forecast Only
54887173,Meiringen  - Gadmen / Sustenpass,Switzerland,Forecast Only
13018,Meiringen/Hasliberg,Switzerland,
54887175,Melchsee - Frutt,Switzerland,Forecast Only
54883434,Minschuns,Switzerland,
54887177,Moleson sur Gruyeres,Switzerland,Forecast Only
54887181,Mont Soleil,Switzerland,Forecast Only
54887183,Monte Lema,Switzerland,Forecast Only
54887185,Montreux,Switzerland,Forecast Only
54887187,Morel - Breiten,Switzerland,Forecast Only
315,Morgins,Switzerland,
54887189,Munster,Switzerland,Forecast Only
13019,Murren,Switzerland,
54887191,Mutten,Switzerland,Forecast Only
54887193,Nara,Switzerland,Forecast Only
54887195,Nax,Switzerland,Forecast Only
13040,Nendaz,Switzerland,
54887197,Neuchatel en Environs,Switzerland,Forecast Only
54887199,Niederrickenbach,Switzerland,Forecast Only
54887201,Oberiberg,Switzerland,Forecast Only
54883944,Obersaxen Meierhof,Switzerland,Forecast Only
54883945,Obersaxen/Affeier,Switzerland,Forecast Only
54887203,Oberwil,Switzerland,Forecast Only
54887205,Ottenleue,Switzerland,Forecast Only
54883755,Ovronnaz,Switzerland,Forecast Only
54887207,Parpan,Switzerland,Forecast Only
54887209,Pfannenstiel,Switzerland,Forecast Only
13029,Pontresina,Switzerland,
54887215,Reigoldswil,Switzerland,Forecast Only
54883895,Riederalp,Switzerland,Forecast Only
54887217,Rigi - Kaltbad,Switzerland,Forecast Only
54887219,Rigi - Klosterli,Switzerland,Forecast Only
54887221,Rochers-de-Naye,Switzerland,Forecast Only
54887223,Rothenthurm,Switzerland,Forecast Only
54883779,Rougemont,Switzerland,Forecast Only
54887225,Ruschegg - Eywald,Switzerland,Forecast Only
54887241,S-Chanf,Switzerland,Forecast Only
54883946,Saanen,Switzerland,Forecast Only
54883947,Saanenmser,Switzerland,Forecast Only
54883780,Saas Almagell,Switzerland,Forecast Only
54887227,Saas Balen,Switzerland,Forecast Only
13020,Saas Fee,Switzerland,
54883781,Saas Grund,Switzerland,Forecast Only
54887229,Saignelegier Franches - Montagnes,Switzerland,Forecast Only
54887231,Sainte - Croix / Les Rasses,Switzerland,Forecast Only
54887233,Salvan - Les Marecottes,Switzerland,Forecast Only
54883948,Samedan,Switzerland,Forecast Only
13021,Samnaun,Switzerland,
54887235,San Bernardino,Switzerland,Forecast Only
54887237,Sarn / Heinzenberg,Switzerland,Forecast Only
54887239,Sattel / Hochstuckli,Switzerland,Forecast Only
317,Savognin,Switzerland,
54883949,Schonried,Switzerland,Forecast Only
54887243,Schwagalp,Switzerland,Forecast Only
54887245,Schwanden ob Sigriswil,Switzerland,Forecast Only
54887247,Schwarzenbuhl - Selital,Switzerland,Forecast Only
54887249,Schwarzsee,Switzerland,Forecast Only
54887251,Schwellbrunn,Switzerland,Forecast Only
54887253,Schwyz,Switzerland,Forecast Only
318,Scuol,Switzerland,
319,Sedrun,Switzerland,
54883950,Sils / Segl Maria,Switzerland,Forecast Only
13022,Silvaplana,Switzerland,
54887255,Siviez,Switzerland,Forecast Only
54887259,Sorenberg,Switzerland,
54887261,Sorens,Switzerland,Forecast Only
54887263,Splugen / Rheinwald,Switzerland,Forecast Only
54887265,St - Cergue,Switzerland,Forecast Only
54883951,St Luc,Switzerland,Forecast Only
54887267,St Moritz,Switzerland,Forecast Only
54887271,St Stephen I. S.,Switzerland,Forecast Only
54887273,St. Antonien,Switzerland,Forecast Only
13023,St. Moritz,Switzerland,
54887275,Stoos,Switzerland,Forecast Only
54887277,Tasch,Switzerland,Forecast Only
296,Thyon les Collons,Switzerland,
54887279,Torgon,Switzerland,Forecast Only
54887281,Tsch,Switzerland,Forecast Only
54887283,Tschiertschen,Switzerland,
54883436,Tschierv,Switzerland,
54887285,Ulrichen / Oberwald,Switzerland,Forecast Only
54887287,Unterbach,Switzerland,Forecast Only
54883952,Unteriberg,Switzerland,Forecast Only
54883953,Unterwasser,Switzerland,Forecast Only
54887289,Urmein / Oberheinzenberg,Switzerland,Forecast Only
54887291,Urnasch,Switzerland,Forecast Only
54887295,Val Lumnezia,Switzerland,Forecast Only
54887297,Val Mustair,Switzerland,Forecast Only
54883954,Vals,Switzerland,Forecast Only
13034,Verbier,Switzerland,
54883955,Vercorin,Switzerland,Forecast Only
54883435,Veysonnaz,Switzerland,
13024,Villars,Switzerland,
54887299,Villars - Gryon,Switzerland,Forecast Only
54887303,Visperterminen,Switzerland,Forecast Only
54883956,Waltensburg/Vuroz,Switzerland,Forecast Only
54887305,Wangs,Switzerland,Forecast Only
13027,Wengen,Switzerland,
54883957,Wilderswil,Switzerland,Forecast Only
54883958,Wildhaus,Switzerland,Forecast Only
54887307,Winterhorn,Switzerland,Forecast Only
54887309,Wirzweli,Switzerland,Forecast Only
13026,Zermatt,Switzerland,
324,Zinal,Switzerland,
54883959,Zuoz,Switzerland,Forecast Only
54883960,Zweisimmen,Switzerland,Forecast Only
54888739,Bubi,Turkey,Forecast Only
54888519,Davras,Turkey,Forecast Only
54888521,Elmadag,Turkey,Forecast Only
54888523,Gümüshane - Zigana Dagi Kayak Merkezi,Turkey,Forecast Only
54888525,Ilgaz,Turkey,Forecast Only
54887315,Kartalkaya,Turkey,Forecast Only
54888527,Konakli,Turkey,Forecast Only
54887317,Mt Erciyes,Turkey,Forecast Only
54887319,Mt Palandoken,Turkey,Forecast Only
54888733,Saklikent,Turkey,Forecast Only
54888529,Sarikamis,Turkey,Forecast Only
54887321,Spil Mountain,Turkey,Forecast Only
54887323,Uludag,Turkey,Forecast Only
54888531,Ay Petri,Ukraine,Forecast Only
54888533,Bukovel,Ukraine,Forecast Only
54888535,Dragobrat,Ukraine,Forecast Only
54888691,Krasiya,Ukraine,Forecast Only
54888537,Makovytsia,Ukraine,Forecast Only
54888539,Pohar,Ukraine,Forecast Only
54888541,Trostyan,Ukraine,Forecast Only
54888543,Tysovets,Ukraine,Forecast Only
54888545,Yablunytsia,Ukraine,Forecast Only
509001,49 Degrees North,United States Of America,
612002,Afton Alps,United States Of America,
916001,Alpine Meadows,United States Of America,
717001,Alpine Mountain,United States Of America,
54887487,Alpine Valley,United States Of America,Forecast Only
54887489,Alpine Valley Resort,United States Of America,Forecast Only
801001,Alta,United States Of America,
54888737,Alta Sierra,United States Of America,Forecast Only
907002,Alyeska Resort,United States Of America,
612003,Andes Tower Hills,United States Of America,
505001,Angel Fire,United States Of America,
307001,Antelope Butte,United States Of America,Forecast Only
503001,Anthony Lakes,United States Of America,
704001,Appalachian,United States Of America,
517007,Apple Mountain,United States Of America,
303001,Arapahoe Basin,United States Of America,
54887493,Arctic Valley,United States Of America,Forecast Only
602001,Arizona Snowbowl,United States Of America,
603031,Arrowhead,United States Of America,
802001,Ascutney Mountain,United States Of America,Forecast Only
303020,Aspen / Snowmass,United States Of America,
303004,Aspen Highlands,United States Of America,
54887495,Aspen Mountain - Ajax,United States Of America,Forecast Only
603002,Attitash,United States Of America,
54887497,Ausblick Ski Area,United States Of America,Forecast Only
54887499,Badger Mountain Ski Area,United States Of America,Forecast Only
209001,Badger Pass,United States Of America,
54887501,Bald Mountain,United States Of America,Forecast Only
603003,Balsams/Wilderness,United States Of America,
215003,Bear Creek,United States Of America,
54887503,Bear Lodge Resort,United States Of America,Forecast Only
909002,Bear Mountain,United States Of America,
54887509,Bear Mountain Valley Resort,United States Of America,Forecast Only
406013,Bear Paw Ski Bowl,United States Of America,Forecast Only
54887327,Bear River Mountains (Naomi Peak),United States Of America,Forecast Only
209002,Bear Valley,United States Of America,
54887511,Bear's Den Mountain,United States Of America,Forecast Only
701002,Bears Den,United States Of America,Forecast Only
54888547,Beartooth Pass,United States Of America,Forecast Only
303005,Beaver Creek,United States Of America,
801002,Beaver Mountain,United States Of America,
54887513,Beech Mountain Ski Resort,United States Of America,Forecast Only
914001,Belleayre,United States Of America,
413001,Berkshire East,United States Of America,
54887365,Big Air Green Valley Snowboard Park / Ski Green Valley,United States Of America,Forecast Only
717002,Big Boulder,United States Of America,
307013,Big Horn,United States Of America,
406001,Big Mountain,United States Of America,
906001,Big Powderhorn,United States Of America,
54887329,Big Rock Ski Area,United States Of America,Forecast Only
207010,Big Squaw,United States Of America,Forecast Only
207014,Bigrock,United States Of America,
616001,Bittersweet,United States Of America,
54887515,Black Mountain,United States Of America,Forecast Only
906002,Blackjack,United States Of America,
406015,Blacktail Mountain,United States Of America,
413010,Blandford,United States Of America,
617001,Blue Hills,United States Of America,
814001,Blue Knob,United States Of America,
215001,Blue Marsh,United States Of America,Forecast Only
215002,Blue Mountain,United States Of America,
509003,Bluewood,United States Of America,
914012,Bobcat Ski Center,United States Of America,Forecast Only
208001,Bogus Basin,United States Of America,
802002,Bolton Valley,United States Of America,
916002,Boreal,United States Of America,
216002,Boston Mills/Brandywine,United States Of America,
701001,Bottineau Winter Park,United States Of America,
413002,Bousquet,United States Of America,
412003,Boyce Park,United States Of America,
616002,Boyne Highlands,United States Of America,
616003,Boyne Mountain,United States Of America,
508002,Bradford,United States Of America,
315001,Brantling Ski Slopes,United States Of America,
54887331,Brasstown Bald,United States Of America,Forecast Only
303007,Breckenridge,United States Of America,
603005,Bretton Woods,United States Of America,
801013,Brian Head,United States Of America,
406003,Bridger Bowl,United States Of America,
801003,Brighton,United States Of America,
716001,Bristol Mountain,United States Of America,
802003,Bromley Mountain,United States Of America,
54887859,Bruce Mound Ski Area,United States Of America,Forecast Only
208002,Brundage,United States Of America,
703001,Bryce Resort,United States Of America,
612004,Buck Hill,United States Of America,
54887519,Buckhorn Ski Club,United States Of America,Forecast Only
218001,Buena Vista,United States Of America,
6,Buffalo Ski Club,United States Of America,
802004,Burke Mountain,United States Of America,
303027,Buttermilk,United States Of America,
616004,Caberfae Peaks,United States Of America,
207002,Camden Snow Bowl,United States Of America,
717003,Camelback,United States Of America,
715020,Camp 10,United States Of America,
201004,Campgaw Mtn,United States Of America,
54888607,Campton,United States Of America,Forecast Only
304005,Canaan Valley,United States Of America,
603006,Cannon Mountains,United States Of America,
616005,Cannonsburg,United States Of America,
54887521,Canyons Resort,United States Of America,Forecast Only
608001,Cascade Mountain,United States Of America,
704002,Cataloochee,United States Of America,
413005,Catamount,United States Of America,
54887861,Cazenovia Ski Club,United States Of America,Forecast Only
218010,Chester Ski Bowl,United States Of America,Forecast Only
815001,Chestnut Mountain,United States Of America,
54887523,China Peak,United States Of America,Forecast Only
54887333,Chisos Mountains,United States Of America,Forecast Only
715001,Christie Mountain,United States Of America,
608002,Christmas Mountain,United States Of America,
419001,Clear Fork,United States Of America,
205001,Cloudmont,United States Of America,
54887525,Cochran Ski Area,United States Of America,Forecast Only
716002,Cockaigne,United States Of America,Forecast Only
612005,Coffee Mill,United States Of America,
503002,Cooper Spur,United States Of America,
303009,Copper Mountain,United States Of America,
54887527,Coppervale,United States Of America,Forecast Only
54887529,Cortina Mountain Resort,United States Of America,Forecast Only
603007,Cranmore,United States Of America,
303010,Crested Butte,United States Of America,
603028,Crotched Mountain,United States Of America,
414002,Crystal Ridge,United States Of America,Forecast Only
719001,Cuchara Mountain,United States Of America,Forecast Only
603008,Dartmouth Skiway,United States Of America,
605003,Deer Mountain,United States Of America,
801004,Deer Valley,United States Of America,
218008,Detroit Mountain Ski Area,United States Of America,Forecast Only
54887369,Devil's Head,United States Of America,Forecast Only
54887533,Devil's Head Resort,United States Of America,Forecast Only
54887335,Diamond Lake Resort,United States Of America,Forecast Only
702001,Diamond Peak,United States Of America,
406004,Discovery,United States Of America,
209003,Dodge Ridge,United States Of America,
916003,Donner Ski Ranch,United States Of America,
315011,Dry Hill,United States Of America,
303017,Durango,United States Of America,
54887537,Eagle Point,United States Of America,Forecast Only
412004,Eagle Rock,United States Of America,
907003,Eaglecrest,United States Of America,
207015,Eaton Mountain,United States Of America,Forecast Only
54887371,Echo Mountain Park,United States Of America,Forecast Only
54887539,Echo Mountain Park,United States Of America,Forecast Only
54887541,Echo Valley Ski Area,United States Of America,Forecast Only
303011,Eldora,United States Of America,
801014,Elk Meadows,United States Of America,
717005,Elk Mountain,United States Of America,
54887375,Elk Ridge,United States Of America,Forecast Only
54887543,Elko Snobowl Ski & Winter Recreation Area,United States Of America,Forecast Only
54888613,Elm Creek Park Reserve,United States Of America,Forecast Only
54887867,Enchanted Forest,United States Of America,Forecast Only
54887337,Estes Park,United States Of America,Forecast Only
54887377,Ferguson Ridge,United States Of America,Forecast Only
708001,Four Lakes Village,United States Of America,
315002,Four Seasons,United States Of America,
701003,Frost Fire,United States Of America,Forecast Only
515001,Fun Valley,United States Of America,Forecast Only
218002,Giants Ridge,United States Of America,
54887381,Gladstone Sports Park,United States Of America,Forecast Only
518005,Gore Mountain,United States Of America,
54887545,Gorgoza Park,United States Of America,Forecast Only
54887385,Grand Geneva Resort and Spa,United States Of America,Forecast Only
307002,Grand Targhee,United States Of America,
54887821,Granite Gorge Ski Resort,United States Of America,Forecast Only
715002,Granite Peak,United States Of America,
54887387,Granlibakken,United States Of America,Forecast Only
605001,Great Bear,United States Of America,
406005,Great Divide,United States Of America,
607001,Greek Peak,United States Of America,
603009,Gunstock,United States Of America,
517001,Hanson Hills,United States Of America,
704004,Hawksnest,United States Of America,Forecast Only
802005,Haystack,United States Of America,Forecast Only
916004,Heavenly,United States Of America,
54887389,Hermon Mountain,United States Of America,Forecast Only
54887551,Hesperus Ski Area,United States Of America,Forecast Only
616007,Hickory Hills,United States Of America,
518019,Hickory Ski Center,United States Of America,Forecast Only
54887555,Hickory Ski Center,United States Of America,Forecast Only
54887557,Hidden Valley - MO,United States Of America,Forecast Only
54887559,Hidden Valley - NJ,United States Of America,Forecast Only
54887561,Hidden Valley - PA,United States Of America,Forecast Only
414010,Highlands of Olympia,United States Of America,
907005,Hilltop,United States Of America,Forecast Only
54887339,Hocking Hills,United States Of America,Forecast Only
307003,Hogadon,United States Of America,
914003,Holiday Mountain,United States Of America,
716003,Holiday Valley,United States Of America,
716010,HoliMont,United States Of America,
916009,Homewood,United States Of America,
503003,Hoodoo,United States Of America,
303013,Howelsen,United States Of America,Forecast Only
701004,Huff Hills,United States Of America,
54887823,Hunt Hollow,United States Of America,Forecast Only
518006,Hunter Mountain,United States Of America,
54888549,Hurricane Ridge,United States Of America,Forecast Only
612006,Hyland Ski & Snowboard,United States Of America,
54887565,Hyland Ski and Snowboard Area,United States Of America,Forecast Only
906004,Indianhead,United States Of America,
717006,Jack Frost,United States Of America,
307008,Jackson Hole,United States Of America,
802006,Jay Peak,United States Of America,
413006,Jiminy Peak,United States Of America,
619001,June,United States Of America,
208015,Kelly Canyon,United States Of America,
54887567,Kendall Mountain,United States Of America,Forecast Only
54888639,Kettlebowl,United States Of America,Forecast Only
303014,Keystone,United States Of America,
802007,Killington,United States Of America,
603011,King Pine,United States Of America,
209004,Kirkwood,United States Of America,
716004,Kissing Bridge,United States Of America,
607002,Labrador Mountain,United States Of America,
702002,Las Vegas Ski,United States Of America,
412001,Laurel Mountain,United States Of America,Forecast Only
54887571,Leavenworth Ski Resort,United States Of America,Forecast Only
717009,Liberty Mountain,United States Of America,
54887573,Little Ski Hill Snow Resort,United States Of America,Forecast Only
414004,Little Switzerland,United States Of America,
208004,Lookout Pass,United States Of America,
603014,Loon Mountain,United States Of America,
406014,Lost Trail,United States Of America,
207003,Lost Valley,United States Of America,
54887397,Loup Loup,United States Of America,Forecast Only
303015,Loveland,United States Of America,
218003,Lutsen Mountain,United States Of America,
513001,Mad River,United States Of America,
802008,Mad River Glen,United States Of America,
54887575,Magic Mountain Resort,United States Of America,Forecast Only
619002,Mammoth,United States Of America,
54888617,Maple Ski Ridge,United States Of America,Forecast Only
906005,Marquette,United States Of America,
406006,Marshall Mountain,United States Of America,Forecast Only
703003,Massanutten,United States Of America,
54888551,Mauna Kea,United States Of America,Forecast Only
406007,Maverick,United States Of America,
315004,McCauley,United States Of America,
603015,McIntyre Ski Area,United States Of America,
802011,Middlebury College Snow Bowl,United States Of America,
54887825,Missaukee Mountain,United States Of America,Forecast Only
509002,Mission Ridge,United States Of America,
203001,Mohawk Mountain,United States Of America,
719002,Monarch,United States Of America,
54887583,Mont du Lac Ski Area,United States Of America,Forecast Only
715016,Mont Dulac,United States Of America,Forecast Only
909010,Mont Ripley,United States Of America,
717017,Montage,United States Of America,
406008,Montana Snowbowl,United States Of America,
54887595,Montecito Sequoia Resort,United States Of America,Forecast Only
406106,Moonlight Basin,United States Of America,
54887601,Moonlight Basin,United States Of America,Forecast Only
54887603,Moose Mountain,United States Of America,Forecast Only
54887607,Mount Abram,United States Of America,Forecast Only
54887403,Mount Abram,United States Of America,Forecast Only
54887405,Mount Airy Lodge,United States Of America,Forecast Only
54887341,Mount Ashwabay Ski Area,United States Of America,Forecast Only
906013,Mount Bohemia,United States Of America,
54887827,Mount Bohemia (Michigan),United States Of America,Forecast Only
54887609,Mount Brighton,United States Of America,Forecast Only
54887407,Mount Brighton,United States Of America,Forecast Only
54887613,Mount Eyak,United States Of America,Forecast Only
54887863,Mount Frontenac,United States Of America,Forecast Only
54887413,Mount Hood Meadows Ski Resort,United States Of America,Forecast Only
54887615,Mount Jefferson Ski Area,United States Of America,Forecast Only
54887343,Mount Katahdin,United States Of America,Forecast Only
54887617,Mount Kato,United States Of America,Forecast Only
507001,Mount Kato,United States Of America,
54887415,Mount La Crosse,United States Of America,Forecast Only
54887345,Mount Marcy,United States Of America,Forecast Only
54887621,Mount Pleasant,United States Of America,Forecast Only
54887347,Mount Rainier,United States Of America,Forecast Only
54887419,Mount Shasta Ski Park,United States Of America,Forecast Only
802012,Mount Snow,United States Of America,
603017,Mount Sunapee,United States Of America,
717007,Mount Tone,United States Of America,Forecast Only
201003,Mountain Creek,United States Of America,
54887605,Mountain High,United States Of America,Forecast Only
619006,Mountain High,United States Of America,
54887627,Mountain High Resort,United States Of America,Forecast Only
414001,Mountain Top at Grand Geneva,United States Of America,
54888553,Mountainview Ski Area,United States Of America,Forecast Only
207004,Mt Abram,United States Of America,
503008,Mt Ashland,United States Of America,
907009,Mt Aurora Skiland,United States Of America,Forecast Only
503004,Mt Bachelor,United States Of America,
503012,Mt Bailey Snowcat Skiing,United States Of America,Forecast Only
206003,Mt Baker,United States Of America,
909004,Mt Baldy,United States Of America,
313002,Mt Brighton,United States Of America,
712003,Mt Crescent,United States Of America,
616019,Mt Holiday,United States Of America,
313003,Mt Holly,United States Of America,
503006,Mt Hood Meadows,United States Of America,
503007,Mt Hood Skibowl,United States Of America,
207012,Mt Jefferson,United States Of America,
608004,Mt LaCrosse,United States Of America,
54887629,Mt Lemmon Ski Valley,United States Of America,Forecast Only
914004,Mt Peter,United States Of America,
702003,Mt Rose,United States Of America,
916006,Mt Shasta,United States Of America,
203002,Mt Southington,United States Of America,
509005,Mt Spokane,United States Of America,
906006,Mt Zion,United States Of America,Forecast Only
54887831,Mt. Aurora Skiland Ski Area,United States Of America,Forecast Only
54887833,Mt. McSauba,United States Of America,Forecast Only
818002,Mt. Waterman,United States Of America,Forecast Only
54887835,Mulligan's Hollow Ski Bowl,United States Of America,Forecast Only
717014,Mystic Mountain,United States Of America,
508004,Nashoba Valley,United States Of America,
207005,New Hermon,United States Of America,
54887421,New Winterplace,United States Of America,Forecast Only
54887635,Nordic Mountain,United States Of America,Forecast Only
715011,Nordic Mountain,United States Of America,
54887869,Nordic Valley,United States Of America,Forecast Only
916007,Northstar at Tahoe,United States Of America,
906011,Norway Mountain,United States Of America,
54887423,Nub's Nob Ski Area,United States Of America,Forecast Only
54887637,Nubs Nob,United States Of America,Forecast Only
518007,Oak Mountain,United States Of America,
615001,Ober Gatlinburg,United States Of America,
54888555,Oglebay Park Ski Area,United States Of America,Forecast Only
802013,Okemo Mountain,United States Of America,
413008,Otis Ridge,United States Of America,
54887425,Otsego,United States Of America,Forecast Only
505002,Pajarito,United States Of America,
54887641,Pando Winter Sports Park,United States Of America,Forecast Only
812002,Paoli Peaks,United States Of America,
801006,Park City,United States Of America,
603018,Pats Peak,United States Of America,
208006,Pebble Creek,United States Of America,
